ANO;BIMESTRE;COMPONENTE;CURSO;QT
2025;3;987026;987;224
2025;4;987029;987;194
2025;3;999213;987;283
2025;3;907148;907;182
2025;3;999229;907;162
2025;4;975003;975;29
2025;3;949001;967;65
2025;4;999209;967;36
2025;4;999227;967;36
2025;3;909056;909;45
2025;3;941037;909;176
2025;4;907120;907;1126
2025;4;999216;901;10
2025;4;949020;958;140
2025;4;999205;958;140
2025;3;999240;938;35
2025;3;980233;907;49
2025;3;913087;913;67
2025;3;912101;941;24
2025;3;918103;941;26
2025;3;918000;941;19
2025;3;948011;948;205
2025;3;968005;972;38
2025;3;972002;972;35
2025;3;999240;972;125
2025;3;907087;931;2
2025;3;907099;931;14
2025;4;918122;948;202
2025;3;999202;912;475
2025;3;993003;993;23
2025;4;999240;993;22
2025;4;918112;675;80
2025;4;999204;675;32
2025;4;909063;909;63
2025;3;913079;912;168
2025;3;912119;912;162
2025;3;912145;912;98
2025;3;999200;912;366
2025;4;999219;912;168
2025;3;904102;924;28
2025;3;999234;924;30
2025;3;999218;929;6
2025;3;700238;700;32
2025;3;907110;700;52
2025;3;913069;913;47
2025;3;947041;948;467
2025;4;948054;948;85
2025;3;910102;977;129
2025;3;977000;977;146
2025;3;912111;952;93
2025;3;919106;919;87
2025;4;919109;919;57
2025;4;999210;925;18
2025;3;918077;919;17
2025;4;937013;998;44
2025;4;926056;926;52
2025;4;949020;913;319
2025;3;946019;946;83
2025;3;908133;908;23
2025;3;918115;908;13
2025;3;913072;913;52
2025;4;999204;907;538
2025;3;912108;912;765
2025;3;918014;916;2
2025;3;918147;918;105
2025;3;999213;942;44
2025;3;999231;993;31
2025;3;905041;905;7
2025;3;905042;905;9
2025;3;987013;987;474
2025;3;700241;903;16
2025;4;700243;903;13
2025;3;948021;948;141
2025;3;999215;948;138
2025;3;907161;907;830
2025;4;912140;957;50
2025;3;942002;942;1
2025;4;907147;931;82
2025;3;999225;925;9
2025;3;999171;925;2
2025;4;912111;941;24
2025;3;918113;941;181
2025;3;942006;942;3
2025;3;942026;942;6
2025;3;930001;930;5
2025;3;918154;918;77
2025;3;918166;918;57
2025;3;904097;930;29
2025;3;905050;930;28
2025;3;999209;998;19
2025;3;907101;907;9
2025;3;700239;903;16
2025;3;918075;918;54
2025;4;904103;914;4
2025;3;907112;914;53
2025;4;700247;903;14
2025;4;700252;903;14
2025;4;953067;953;70
2025;3;953071;953;132
2025;4;999217;953;70
2025;3;700198;700;1
2025;3;700205;700;8
2025;3;907047;907;27
2025;3;900011;905;2
2025;3;904051;905;4
2025;3;904072;905;4
2025;3;905033;905;1
2025;4;912113;941;34
2025;3;999215;941;36
2025;3;999227;941;77
2025;4;999207;912;282
2025;3;966040;966;94
2025;3;976000;966;43
2025;4;913074;913;53
2025;3;912113;913;243
2025;3;908077;908;5
2025;4;910102;902;18
2025;3;910122;902;20
2025;4;910128;902;18
2025;4;914027;904;3
2025;3;926006;926;42
2025;3;907056;907;30
2025;3;913075;957;111
2025;3;999240;957;125
2025;4;999212;912;163
2025;3;936017;942;62
2025;4;942041;942;25
2025;3;999200;942;61
2025;3;999211;942;29
2025;4;941053;941;50
2025;3;904103;905;52
2025;3;905056;905;26
2025;3;907113;905;61
2025;3;999201;905;8
2025;4;999202;904;9
2025;4;925110;911;6
2025;3;999216;911;6
2025;4;912124;972;96
2025;4;999205;972;96
2025;3;999204;952;131
2025;3;908151;920;3
2025;4;908156;920;3
2025;4;999218;920;3
2025;4;994001;994;19
2025;4;999204;994;20
2025;3;912140;912;103
2025;3;918022;919;34
2025;4;918108;997;29
2025;3;999200;997;54
2025;3;999216;918;14
2025;3;912108;959;53
2025;4;999209;912;134
2025;4;905056;930;18
2025;3;908116;908;1
2025;4;946009;946;58
2025;3;904098;924;14
2025;3;919114;919;45
2025;4;919132;919;47
2025;3;918120;675;9
2025;3;999159;907;11
2025;4;937014;987;89
2025;3;999215;987;124
2025;4;944032;944;59
2025;3;918111;919;59
2025;4;912111;952;47
2025;3;941037;952;114
2025;3;941018;941;23
2025;3;999209;962;9
2025;4;905047;905;30
2025;4;919043;919;19
2025;4;947025;947;35
2025;3;999227;947;35
2025;4;986025;986;13
2025;4;999214;986;11
2025;3;941014;941;33
2025;3;919088;919;69
2025;3;919100;919;94
2025;3;999216;919;18
2025;3;999227;919;77
2025;3;999209;948;341
2025;3;904109;904;16
2025;4;904116;904;1
2025;3;999209;947;71
2025;3;999210;919;23
2025;4;999212;919;42
2025;3;926062;951;81
2025;3;926076;951;209
2025;3;999202;951;176
2025;4;999211;942;7
2025;4;913080;913;119
2025;4;999205;915;24
2025;4;918063;918;47
2025;4;999166;918;46
2025;3;912081;912;62
2025;3;912086;912;57
2025;3;912097;912;47
2025;3;953057;912;39
2025;3;953059;912;68
2025;3;912144;915;38
2025;4;918127;915;15
2025;3;914026;904;22
2025;3;999217;904;12
2025;4;942029;942;18
2025;4;942047;942;8
2025;3;973018;942;12
2025;3;907104;907;53
2025;3;986016;986;41
2025;4;986019;986;42
2025;3;918034;918;57
2025;3;918082;918;6
2025;4;918062;918;10
2025;4;966032;966;26
2025;3;966038;966;41
2025;4;956013;941;16
2025;4;999227;941;16
2025;3;999216;902;10
2025;3;934061;937;58
2025;3;987019;937;31
2025;3;987025;937;102
2025;3;987028;937;16
2025;3;934022;934;24
2025;4;700249;700;35
2025;4;906078;901;12
2025;4;999219;901;12
2025;4;999202;973;30
2025;3;900014;926;293
2025;4;999203;926;164
2025;4;700242;700;29
2025;3;946022;946;84
2025;4;946026;946;67
2025;4;999212;946;48
2025;4;910116;902;9
2025;3;999217;946;125
2025;4;967024;684;21
2025;3;999203;684;27
2025;3;700243;936;20
2025;4;999204;936;12
2025;4;953062;953;118
2025;4;999207;953;118
2025;3;918116;918;89
2025;3;999217;918;133
2025;4;916051;917;4
2025;3;919093;917;15
2025;3;999216;917;8
2025;4;999218;917;4
2025;3;907073;907;6
2025;3;904097;929;5
2025;3;904101;929;1
2025;3;904108;929;5
2025;3;904111;929;6
2025;4;913077;952;47
2025;3;906068;918;4
2025;4;999202;949;26
2025;3;953058;941;7
2025;3;956010;941;9
2025;3;963003;941;16
2025;3;997033;997;34
2025;3;919105;919;18
2025;3;918142;918;50
2025;4;912126;909;28
2025;3;919018;919;17
2025;3;919044;919;13
2025;3;919067;919;22
2025;3;919096;919;23
2025;3;907111;925;27
2025;3;918019;919;29
2025;3;918066;919;20
2025;3;919029;919;2
2025;3;919034;919;23
2025;3;919035;919;29
2025;3;919062;919;4
2025;3;910106;948;409
2025;4;910107;948;255
2025;3;946006;946;27
2025;3;999200;916;13
2025;3;918022;918;34
2025;3;918043;918;36
2025;3;918047;918;5
2025;4;919105;919;61
2025;4;912143;912;284
2025;4;999213;919;11
2025;3;941037;954;82
2025;4;942051;942;15
2025;3;987011;987;366
2025;3;987014;987;190
2025;4;987020;987;103
2025;4;908159;998;13
2025;3;936017;945;12
2025;3;999200;945;18
2025;3;926062;998;48
2025;3;944003;944;186
2025;4;925094;910;7
2025;3;999206;910;18
2025;3;918009;919;7
2025;3;918068;919;7
2025;3;918069;919;21
2025;3;918077;918;34
2025;3;900014;963;40
2025;3;963008;963;15
2025;3;948047;947;58
2025;4;918142;918;80
2025;3;941045;941;54
2025;4;941046;941;46
2025;3;951018;951;37
2025;4;999202;971;7
2025;3;999207;966;13
2025;3;944021;944;60
2025;4;918056;918;30
2025;3;966026;975;8
2025;3;975008;975;8
2025;3;937024;937;20
2025;3;937030;937;31
2025;4;999204;926;201
2025;4;910102;910;13
2025;4;910130;910;15
2025;3;999213;910;17
2025;4;999225;910;17
2025;3;999213;944;44
2025;3;900015;910;16
2025;4;999213;948;68
2025;3;913066;913;8
2025;3;904056;904;1
2025;3;904059;904;1
2025;3;904076;904;1
2025;3;904078;904;1
2025;3;999160;904;1
2025;3;999202;919;80
2025;3;999207;951;39
2025;3;918069;918;26
2025;4;675008;675;22
2025;3;935012;935;6
2025;4;941037;941;55
2025;3;941041;941;105
2025;3;999211;941;51
2025;3;918071;918;17
2025;3;954011;913;35
2025;3;999203;926;303
2025;4;907115;910;14
2025;4;934062;964;36
2025;3;999202;964;35
2025;3;999203;964;45
2025;4;953068;953;132
2025;3;912115;954;20
2025;4;999228;954;15
2025;3;907059;907;2
2025;4;937013;946;46
2025;4;918115;683;22
2025;4;999240;683;22
2025;4;999203;700;32
2025;3;999206;947;60
2025;4;999202;675;48
2025;3;936026;936;3
2025;3;936028;936;3
2025;4;945014;936;2
2025;3;999203;936;26
2025;4;999214;936;2
2025;3;918156;918;18
2025;3;900011;912;33
2025;4;999227;948;102
2025;3;910120;910;16
2025;3;999225;910;5
2025;4;944013;944;67
2025;4;938021;938;15
2025;4;999262;938;15
2025;3;912120;996;38
2025;3;912123;996;75
2025;3;996005;996;11
2025;4;996006;996;12
2025;3;999210;996;5
2025;3;999217;996;32
2025;3;912126;965;24
2025;4;965009;965;6
2025;4;918112;918;77
2025;4;999204;918;41
2025;3;999240;997;43
2025;4;999210;997;25
2025;3;999227;997;55
2025;4;999205;971;20
2025;4;915033;941;7
2025;3;953063;941;8
2025;3;907055;907;3
2025;4;918111;919;92
2025;4;953069;953;134
2025;4;950027;950;17
2025;4;953062;950;16
2025;3;999206;950;18
2025;3;941038;954;41
2025;3;999209;954;34
2025;3;999220;967;22
2025;3;960027;998;22
2025;4;999215;926;39
2025;3;916029;917;2
2025;3;918115;956;31
2025;3;999206;925;19
2025;4;999207;925;14
2025;3;906060;923;1
2025;3;994001;994;42
2025;3;907109;993;53
2025;3;980234;906;3
2025;3;900015;909;100
2025;3;912082;913;33
2025;3;912097;913;30
2025;3;906060;907;23
2025;3;999205;944;46
2025;3;999225;906;8
2025;3;700216;903;2
2025;4;941048;941;11
2025;3;912122;959;56
2025;3;913075;959;51
2025;3;999200;959;31
2025;3;999203;959;57
2025;3;980233;925;1
2025;3;999159;925;1
2025;3;980228;905;1
2025;3;905031;928;1
2025;3;946013;946;126
2025;3;999209;946;105
2025;3;999204;909;172
2025;3;904096;914;20
2025;3;904097;914;40
2025;3;907110;914;31
2025;3;907113;914;22
2025;3;914032;914;11
2025;4;999204;957;43
2025;3;918067;919;4
2025;4;999207;941;43
2025;3;904082;929;1
2025;4;912133;956;18
2025;3;941037;956;51
2025;3;999200;956;23
2025;3;700254;700;13
2025;3;937012;937;54
2025;3;925094;925;32
2025;4;960019;925;12
2025;4;999213;925;12
2025;3;918116;997;58
2025;4;999207;997;28
2025;3;912072;937;4
2025;3;934007;937;5
2025;3;934033;937;4
2025;3;937002;937;45
2025;3;966038;967;249
2025;4;999204;967;106
2025;4;967027;967;109
2025;3;999209;967;111
2025;3;999206;986;28
2025;3;947044;947;52
2025;3;904070;914;2
2025;3;916032;915;5
2025;3;934043;937;2
2025;3;934054;937;2
2025;3;934012;934;10
2025;3;934017;934;9
2025;4;999205;908;15
2025;3;918115;958;87
2025;3;949020;958;69
2025;3;958007;958;49
2025;4;999203;908;8
2025;4;913075;963;12
2025;4;999203;919;63
2025;3;950026;972;28
2025;4;912111;913;133
2025;4;675007;675;17
2025;3;912146;912;66
2025;4;977023;977;45
2025;3;916039;916;2
2025;3;912116;952;60
2025;3;913092;952;25
2025;3;919023;919;4
2025;4;999218;912;61
2025;3;912147;957;26
2025;3;934016;937;1
2025;3;934035;937;1
2025;3;934038;937;1
2025;3;999199;937;1
2025;3;987002;937;62
2025;3;987011;937;78
2025;3;987013;937;65
2025;3;904097;904;9
2025;3;999207;700;21
2025;3;912145;952;64
2025;3;999225;700;7
2025;3;980226;934;10
2025;4;675002;675;49
2025;4;913075;958;91
2025;3;912120;972;91
2025;4;999204;972;75
2025;3;980232;700;5
2025;3;999201;950;3
2025;4;999213;934;37
2025;3;999217;951;128
2025;3;918151;918;2
2025;4;999240;935;14
2025;3;937021;937;24
2025;4;956014;956;21
2025;3;900014;972;88
2025;4;971000;972;29
2025;4;999207;972;29
2025;3;908086;915;1
2025;3;915023;915;5
2025;3;915025;915;1
2025;4;915029;915;1
2025;3;934066;934;5
2025;3;934069;934;26
2025;4;999219;934;26
2025;3;908090;915;1
2025;3;912070;915;3
2025;3;915029;915;2
2025;3;918014;915;2
2025;4;967024;967;55
2025;3;999217;964;15
2025;3;966012;966;1
2025;3;966013;966;1
2025;3;966015;966;1
2025;3;908080;908;1
2025;4;963008;941;40
2025;3;946023;946;28
2025;4;912108;941;15
2025;4;946039;987;1
2025;3;987035;987;2
2025;4;936015;945;12
2025;3;999206;967;121
2025;3;969003;972;29
2025;4;999227;972;23
2025;3;934000;934;6
2025;3;934034;934;3
2025;3;934046;934;8
2025;3;908167;915;32
2025;3;999205;915;14
2025;3;900014;947;160
2025;4;949008;949;30
2025;4;967022;949;30
2025;3;910049;910;3
2025;3;910058;910;3
2025;3;910080;910;1
2025;3;980225;910;3
2025;3;980235;910;7
2025;3;999160;910;3
2025;3;910106;947;44
2025;3;926062;946;63
2025;3;946002;946;62
2025;4;946046;946;33
2025;3;999205;946;45
2025;3;999202;962;9
2025;4;946011;946;31
2025;3;975006;975;32
2025;4;973015;973;12
2025;3;999212;941;16
2025;3;999214;951;9
2025;3;912057;941;9
2025;4;912126;950;21
2025;4;999203;950;21
2025;3;959016;949;41
2025;3;966032;966;13
2025;3;999207;910;16
2025;3;907120;916;19
2025;3;912110;916;8
2025;3;916045;916;9
2025;3;916055;916;6
2025;3;918125;916;10
2025;3;918127;916;10
2025;3;999209;916;7
2025;3;919083;999;17
2025;3;919084;999;14
2025;3;941040;999;6
2025;3;918007;918;6
2025;3;999163;918;5
2025;4;994014;994;24
2025;3;999207;994;8
2025;3;937018;937;16
2025;3;912062;912;20
2025;3;999127;912;20
2025;3;999200;957;47
2025;4;919094;675;16
2025;4;977012;977;74
2025;4;936015;936;24
2025;3;999205;997;34
2025;4;999216;929;2
2025;3;999200;925;17
2025;3;918111;999;8
2025;3;918113;999;48
2025;4;918140;999;12
2025;3;986003;986;68
2025;4;999205;986;53
2025;3;949004;949;42
2025;4;913075;909;53
2025;3;918115;676;91
2025;4;949002;676;23
2025;3;908126;998;18
2025;3;910113;998;17
2025;3;910121;998;21
2025;3;951006;951;80
2025;3;946008;946;17
2025;4;999218;946;18
2025;3;912111;945;11
2025;3;918115;949;52
2025;4;950024;996;26
2025;3;989011;996;31
2025;3;996000;996;54
2025;4;999211;676;9
2025;3;999205;684;29
2025;4;949005;949;19
2025;3;900014;959;39
2025;3;965013;965;6
2025;3;999227;999;9
2025;4;913082;909;35
2025;3;999206;998;18
2025;3;913081;957;25
2025;3;977001;977;24
2025;4;987024;937;16
2025;4;914026;905;26
2025;4;987013;987;114
2025;3;968016;969;20
2025;3;969004;969;20
2025;3;999206;969;13
2025;4;958006;941;10
2025;3;999210;941;14
2025;4;999210;969;12
2025;3;999227;969;14
2025;4;999210;914;12
2025;4;999205;945;35
2025;3;958010;958;38
2025;3;999200;947;99
2025;3;986022;986;8
2025;3;999210;986;12
2025;4;999228;950;8
2025;3;918007;941;2
2025;3;994003;994;13
2025;4;999236;914;16
2025;4;999218;945;4
2025;3;900015;950;9
2025;4;999205;975;40
2025;3;938012;938;14
2025;4;918106;683;44
2025;3;918115;683;48
2025;4;999205;683;44
2025;3;968006;968;3
2025;3;999209;968;5
2025;3;912120;949;22
2025;3;949016;949;23
2025;3;949014;949;19
2025;4;949016;949;12
2025;3;999214;949;12
2025;3;999200;915;22
2025;4;967026;676;50
2025;4;989005;996;66
2025;3;968005;969;42
2025;3;999211;997;20
2025;4;912110;945;3
2025;4;966030;684;50
2025;3;958005;958;3
2025;4;993000;994;18
2025;4;999214;945;15
2025;4;912124;964;12
2025;4;949020;964;12
2025;3;961021;964;15
2025;4;999209;964;12
2025;3;980229;914;3
2025;3;910081;910;2
2025;4;960026;960;7
2025;4;912115;915;8
2025;3;934015;934;1
2025;3;947007;947;18
2025;3;947018;947;53
2025;4;948021;947;6
2025;3;934011;934;4
2025;3;993013;993;13
2025;4;993014;993;13
2025;3;993008;993;6
2025;3;912087;958;2
2025;3;913051;958;1
2025;4;999207;936;6
2025;3;999217;936;8
2025;4;999215;987;51
2025;3;984008;902;1
2025;4;999206;957;21
2025;3;999206;937;36
2025;3;908096;908;2
2025;3;908108;908;1
2025;4;912129;941;40
2025;4;912134;941;39
2025;3;912052;913;13
2025;3;907086;905;2
2025;4;999209;962;4
2025;4;904105;905;16
2025;4;999234;905;16
2025;4;999202;963;19
2025;4;675000;675;22
2025;3;909063;909;36
2025;4;999209;957;14
2025;3;918016;938;1
2025;3;953057;938;1
2025;3;962006;938;1
2025;3;918057;960;1
2025;4;966025;966;97
2025;4;966038;966;97
2025;3;999204;966;97
2025;4;910122;998;18
2025;3;980224;907;1
2025;4;999219;920;6
2025;4;999217;936;2
2025;4;999204;965;12
2025;3;971001;971;5
2025;3;999210;904;4
2025;4;999233;904;2
2025;4;904094;905;53
2025;3;969005;969;14
2025;3;999201;969;2
2025;3;918115;975;6
2025;4;999240;968;9
2025;3;912129;954;13
2025;4;915038;915;4
2025;4;999202;919;32
2025;4;971003;996;2
2025;4;906076;906;20
2025;3;993005;993;23
2025;3;999207;961;7
2025;4;993013;993;12
2025;3;999215;911;6
2025;3;967028;684;13
2025;4;947030;947;13
2025;3;948050;947;14
2025;3;947013;948;2
2025;3;948060;948;1
2025;3;906054;901;1
2025;3;906064;901;2
2025;3;999201;952;2
2025;3;912082;956;3
2025;3;956011;956;2
2025;4;946000;946;1
2025;3;925106;998;8
2025;4;999228;998;8
2025;3;491242;4909;9
2025;4;912113;956;10
2025;3;999207;956;12
2025;4;999209;676;8
2025;3;980239;918;1
2025;4;950027;971;5
2025;4;999206;971;5
2025;3;904057;930;3
2025;3;929005;930;1
2025;3;910067;910;2
2025;3;910071;910;2
2025;3;912099;910;1
2025;3;942007;942;4
2025;4;999139;942;2
2025;4;999205;916;9
2025;4;999204;973;24
2025;3;944041;944;7
2025;3;951011;951;28
2025;4;953063;964;31
2025;3;912100;956;1
2025;3;999201;945;4
2025;3;967015;967;1
2025;3;936005;942;1
2025;4;999217;700;13
2025;4;912110;901;7
2025;3;999239;902;1
2025;3;906066;906;2
2025;3;968004;969;11
2025;3;969006;969;10
2025;4;900015;959;7
2025;4;912129;959;7
2025;4;947026;947;6
2025;4;947048;947;6
2025;4;999204;966;56
2025;4;908149;908;11
2025;3;999209;908;19
2025;4;999210;908;11
2025;4;966039;966;16
2025;3;908170;997;24
2025;3;936017;935;4
2025;3;999228;950;17
2025;3;912120;960;31
2025;4;918123;941;55
2025;3;969001;969;10
2025;3;938013;938;7
2025;4;999210;938;8
2025;3;926076;977;28
2025;4;999218;942;11
2025;3;934061;944;21
2025;3;912121;966;22
2025;4;908157;915;10
2025;3;907156;931;7
2025;3;999209;956;22
2025;4;999227;918;19
2025;4;971004;971;4
2025;3;999227;971;3
2025;3;942019;942;1
2025;3;999201;958;3
2025;3;954013;953;1
2025;3;947047;947;5
2025;4;961034;961;12
2025;3;999205;947;37
2025;3;904108;938;10
2025;3;999203;938;6
2025;4;684001;684;33
2025;4;904101;904;6
2025;3;999209;904;6
2025;3;936025;936;1
2025;3;495301;4912;8
2025;3;987002;934;16
2025;4;999210;963;25
2025;3;971000;996;3
2025;4;971002;996;3
2025;4;996008;996;3
2025;4;947020;947;46
2025;3;999213;947;43
2025;3;918135;676;6
2025;4;919082;676;6
2025;4;919097;676;10
2025;3;999211;676;10
2025;3;999214;935;1
2025;4;904095;914;16
2025;3;999210;998;7
2025;4;945015;945;3
2025;4;999209;925;6
2025;3;904056;914;1
2025;4;910127;910;9
2025;4;999212;910;9
2025;4;999202;925;14
2025;4;999203;925;14
2025;3;999141;913;12
2025;4;999213;914;5
2025;4;987028;934;2
2025;3;900014;683;32
2025;4;938016;938;6
2025;4;949020;938;6
2025;3;918116;908;16
2025;4;918106;999;37
2025;4;942061;942;18
2025;4;912124;996;2
2025;4;947017;947;3
2025;4;916043;916;1
2025;4;999206;910;8
2025;3;942028;936;5
2025;3;959022;959;20
2025;3;999205;908;13
2025;3;999207;908;13
2025;3;999240;999;7
2025;4;904113;929;3
2025;3;900014;968;18
2025;4;967021;968;19
2025;4;999217;925;5
2025;4;906086;906;6
2025;4;936025;936;3
2025;4;968013;968;1
2025;4;968014;968;1
2025;3;999209;950;13
2025;4;958006;958;35
2025;4;999206;961;5
2025;4;999227;961;5
2025;3;910093;910;1
2025;3;910095;910;1
2025;3;925050;910;1
2025;3;999168;910;1
2025;3;900014;965;20
2025;3;936004;983;1
2025;3;999209;959;15
2025;4;942034;942;12
2025;4;999209;942;12
2025;4;908147;915;15
2025;4;918115;915;12
2025;3;941007;941;5
2025;3;916057;917;1
2025;3;916059;917;1
2025;3;999219;917;1
2025;3;999214;934;1
2025;3;999215;934;1
2025;4;912114;683;6
2025;3;918131;683;5
2025;3;941042;683;6
2025;4;914026;904;11
2025;4;961029;961;12
2025;4;999240;961;12
2025;4;965013;965;13
2025;4;999203;906;9
2025;3;999234;982;1
2025;4;999210;916;3
2025;4;900015;954;14
2025;4;494101;4909;2
2025;3;499241;4909;2
2025;3;904102;904;3
2025;4;912108;683;15
2025;3;999200;683;16
2025;4;908143;908;5
2025;4;916044;916;2
2025;4;904095;905;20
2025;3;999235;938;1
2025;4;913075;956;16
2025;4;941039;956;16
2025;4;999204;956;16
2025;3;907112;921;1
2025;4;906082;906;6
2025;4;999206;994;3
2025;3;919081;676;3
2025;4;948007;71;1
2025;3;918009;916;2
2025;4;999206;935;3
2025;4;971001;971;1
2025;4;999227;971;1
2025;4;954020;954;35
2025;4;999202;954;36
2025;3;987033;937;1
2025;3;938016;938;1
2025;3;999212;938;1
2025;4;999213;938;1
2025;3;929010;924;1
2025;4;999236;987;1
2025;4;919082;997;13
2025;4;999233;916;1
2025;4;999206;683;2
2025;3;999233;921;1
2025;4;906083;916;8
2025;4;907113;916;8
2025;4;494101;4912;4
2025;3;919014;919;3
2025;3;999163;919;3
2025;3;918125;920;2
2025;4;904105;904;1
2025;4;914026;962;7
2025;4;999202;962;7
2025;3;900011;916;1
2025;3;907086;916;1
2025;3;916001;916;1
2025;3;916007;916;1
2025;3;916019;916;1
2025;3;916025;916;1
2025;3;916041;916;1
2025;3;980225;916;1
2025;3;919001;941;1
2025;4;966040;967;1
2025;4;987029;934;1
2025;4;918110;675;1
2025;4;918132;675;1
2025;4;999200;683;1
2025;4;999203;683;1
2025;4;900014;684;1
2025;4;907108;700;1
2025;4;900014;902;1
2025;4;910108;902;1
2025;4;910113;902;1
2025;4;925094;902;1
2025;4;900014;904;1
2025;4;907108;904;1
2025;4;907120;904;1
2025;4;999200;908;1
2025;4;900014;911;1
2025;4;907120;914;1
2025;4;900014;915;1
2025;4;912130;917;1
2025;4;900014;919;1
2025;4;906083;920;1
2025;3;999215;920;1
2025;4;904109;929;1
2025;4;907141;931;1
2025;4;999215;931;1
2025;4;900014;935;1
2025;4;900014;936;1
2025;4;999200;936;1
2025;4;999260;938;1
2025;4;900014;941;1
2025;4;900014;942;1
2025;4;900014;949;1
2025;4;900014;953;1
2025;4;912107;953;1
2025;4;941037;954;1
2025;4;912122;956;1
2025;4;941037;956;1
2025;4;941037;958;1
2025;4;941037;959;1
2025;4;999200;961;1
2025;4;999200;964;1
2025;4;912122;965;1
2025;4;953062;966;1
2025;4;999200;966;1
2025;4;999200;968;1
2025;4;973000;973;1
2025;4;966028;975;1
2025;4;999203;986;1
2025;4;900014;998;1
2025;4;918110;999;1
2025;4;491217;4909;1
2025;4;499242;4913;1
2025;3;907119;907;1667
2025;3;907120;907;705
2025;3;987005;987;1107
2025;4;936017;942;81
2025;3;912122;950;45
2025;3;912123;950;33
2025;3;961035;961;14
2025;4;961037;961;14
2025;4;961039;961;14
2025;4;999208;961;14
2025;4;999210;961;15
2025;3;912129;912;131
2025;4;999216;912;119
2025;3;926061;987;461
2025;3;700251;935;6
2025;4;700257;935;2
2025;4;905053;930;39
2025;3;905058;930;41
2025;4;999214;913;130
2025;3;906075;906;65
2025;3;918116;906;30
2025;4;999214;906;30
2025;4;913092;913;100
2025;4;918163;918;78
2025;3;700238;907;419
2025;4;999207;907;420
2025;4;918124;918;109
2025;3;999203;907;1179
2025;3;907132;907;321
2025;4;907136;907;188
2025;3;926061;946;199
2025;3;700250;700;24
2025;3;907119;700;95
2025;3;934062;946;97
2025;3;999214;946;17
2025;4;999215;946;17
2025;3;907146;907;391
2025;4;912107;907;334
2025;4;999229;907;305
2025;3;900014;917;4
2025;4;916044;917;4
2025;4;916052;917;4
2025;4;912130;912;686
2025;3;900014;908;23
2025;3;907108;908;25
2025;3;908147;908;20
2025;3;908149;908;13
2025;3;908156;908;15
2025;3;999236;908;17
2025;3;999240;908;38
2025;3;918148;918;100
2025;4;918153;918;65
2025;4;999214;918;45
2025;4;906080;917;16
2025;4;916059;917;17
2025;3;999218;917;17
2025;3;999210;913;89
2025;3;997037;997;23
2025;3;910108;948;1093
2025;4;948000;948;907
2025;3;999240;948;1205
2025;3;948012;948;287
2025;3;948026;948;72
2025;4;999215;948;55
2025;3;907138;931;174
2025;3;948049;948;229
2025;3;948050;948;134
2025;3;906074;901;15
2025;4;945019;945;5
2025;3;993000;993;42
2025;4;993003;993;16
2025;3;999206;993;23
2025;3;907108;925;42
2025;3;907114;925;30
2025;3;907119;925;41
2025;4;912120;925;15
2025;3;999203;925;28
2025;3;700252;903;20
2025;3;914028;924;27
2025;3;999211;948;173
2025;3;913068;913;30
2025;3;999213;948;219
2025;3;907111;908;11
2025;3;926076;944;101
2025;3;944005;944;213
2025;3;912134;912;325
2025;4;948001;948;369
2025;3;999205;948;201
2025;3;934062;987;343
2025;3;987009;987;515
2025;3;907058;907;7
2025;3;980225;907;22
2025;3;980229;907;63
2025;4;918115;975;26
2025;4;975007;975;29
2025;3;912139;909;69
2025;3;913075;909;182
2025;3;999240;909;271
2025;4;907130;907;249
2025;4;907131;907;252
2025;4;999209;907;252
2025;4;999217;907;252
2025;4;999240;971;7
2025;4;906081;901;10
2025;3;999240;958;232
2025;3;900014;951;207
2025;3;926075;951;234
2025;3;999213;938;11
2025;3;912122;954;94
2025;4;913091;913;25
2025;4;912096;941;16
2025;3;919003;941;34
2025;3;918051;941;11
2025;4;947027;948;53
2025;3;912124;972;36
2025;3;907053;931;1
2025;3;907056;931;2
2025;3;907061;931;2
2025;3;907089;931;1
2025;4;926076;987;322
2025;4;947000;948;201
2025;3;993002;993;23
2025;4;918111;675;81
2025;3;918121;675;143
2025;4;999203;675;30
2025;3;941020;941;10
2025;3;999201;912;135
2025;4;999215;944;14
2025;4;913083;913;80
2025;3;999217;913;125
2025;4;904101;929;6
2025;4;904105;929;6
2025;3;904112;929;6
2025;4;904114;929;6
2025;4;999219;929;6
2025;3;999234;929;6
2025;3;700252;700;13
2025;3;999236;700;37
2025;3;999227;949;52
2025;4;900015;953;49
2025;4;912129;953;52
2025;3;953075;953;92
2025;3;926062;977;67
2025;3;999205;977;27
2025;3;919080;919;48
2025;4;925104;925;19
2025;3;919015;919;28
2025;4;910102;998;44
2025;3;998001;998;57
2025;4;999218;926;52
2025;3;912130;908;28
2025;3;980232;907;28
2025;4;907109;907;545
2025;3;999202;907;665
2025;4;912110;912;305
2025;3;912133;912;256
2025;3;916011;916;4
2025;3;986041;986;11
2025;3;918131;918;77
2025;4;918144;918;51
2025;3;999211;918;38
2025;4;999214;942;38
2025;3;953070;953;362
2025;3;999240;953;355
2025;3;905018;905;5
2025;3;905036;905;6
2025;3;905038;905;5
2025;3;905044;905;8
2025;3;980230;905;8
2025;3;999236;915;11
2025;4;907133;907;658
2025;3;907140;907;181
2025;3;934063;987;471
2025;4;987016;987;331
2025;3;910108;902;17
2025;3;910114;902;12
2025;3;910124;902;22
2025;4;957015;957;50
2025;3;942023;942;3
